customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C01267,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),68.85,1052.61,No
C01268,Male,1,Yes,No,19,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,65.68,1368.53,No
C01269,Female,0,Yes,No,27,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),45.07,1251.26,Yes
C01270,Male,1,Yes,Yes,10,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,20.92,241.22,No
C01271,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,78.51,2841.7,No
C01272,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,57.57,3503.37,Yes
C01273,Female,0,No,No,45,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,47.87,2192.29,No
C01274,Male,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),104.69,171.5,No
C01275,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,92.67,1925.15,No
C01276,Female,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),103.78,321.56,No
C01277,Female,0,Yes,Yes,8,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.5,558.41,No
C01278,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),31.09,2243.6,No
C01279,Female,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,87.62,498.23,Yes
C01280,Male,0,No,No,20,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),38.61,773.02,No
C01281,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),62.12,1846.41,No
C01282,Male,0,Yes,No,36,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,24.5,904.11,No
C01283,Female,0,Yes,Yes,24,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),100.53,2413.53,No
C01284,Female,1,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),30.59,24.57,No
C01285,Female,0,Yes,Yes,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),108.31,1231.87,No
C01286,Female,1,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),104.42,2323.22,Yes
C01287,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,64.46,216.5,No
C01288,Female,1,Yes,Yes,12,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.44,1199.41,No
C01289,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.94,86.42,Yes
C01290,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,98.31,325.63,No
C01291,Male,0,No,Yes,15,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,61.18,1020.73,Yes
C01292,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,96.58,525.46,Yes
C01293,Female,1,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),64.25,1712.9,No
C01294,Male,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),112.1,3968.45,No
C01295,Male,0,No,No,48,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,66.64,3317.19,No
C01296,Female,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,64.26,426.97,No
C01297,Male,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,96.51,485.14,No
C01298,Female,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),100.16,469.43,No
C01299,Female,0,No,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,73.45,2341.85,Yes
C01300,Male,0,Yes,No,36,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),35.98,1342.45,Yes
C01301,Male,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),64.78,29.98,No
C01302,Female,0,No,Yes,72,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),114.81,8324.13,Yes
C01303,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,93.3,180.37,Yes
C01304,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,99.12,2457.75,No
C01305,Male,0,No,No,37,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),21.28,793.73,No
C01306,Male,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,64.79,4059.22,No
C01307,Male,1,Yes,No,37,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,82.66,3106.58,No
C01308,Male,0,No,No,48,No,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),101.0,5011.33,No
C01309,Male,1,Yes,No,12,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),22.93,317.36,No
C01310,Female,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,103.24,5250.27,Yes
C01311,Male,1,Yes,Yes,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,72.84,198.86,No
C01312,Male,0,Yes,No,67,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),37.73,2588.45,No
C01313,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,49.73,1196.45,Yes
C01314,Male,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.19,2372.73,No
C01315,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Credit card (automatic),71.09,1368.17,No
C01316,Male,1,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.17,702.18,No
C01317,Female,0,No,No,22,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,33.85,801.89,No
C01318,Male,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.27,3910.4,No
C01319,Female,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,31.26,120.81,No
C01320,Male,1,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),41.34,62.06,Yes
C01321,Male,0,Yes,No,8,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),63.34,599.69,No
C01322,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,69.71,388.24,No
C01323,Male,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,94.36,5815.93,No
C01324,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,62.73,478.0,No
C01325,Male,1,Yes,No,72,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,96.99,7128.36,No
C01326,Female,0,Yes,Yes,12,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,79.83,1046.86,No
C01327,Female,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),29.31,227.62,No
C01328,Female,0,No,Yes,46,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,33.63,1567.65,No
C01329,Female,1,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,61.7,2059.79,No
C01330,Female,0,No,No,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,57.69,1240.68,No
C01331,Male,1,No,Yes,24,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,92.35,2244.38,No
C01332,Male,0,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),76.07,2951.61,Yes
C01333,Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),56.81,452.53,Yes
C01334,Male,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,35.08,2550.72,No
C01335,Male,0,Yes,No,72,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),40.68,2955.17,No
C01336,Female,1,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,75.55,2445.77,No
C01337,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),60.34,388.09,No
C01338,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.49,2461.25,Yes
C01339,Male,1,Yes,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,35.07,135.72,No
C01340,Female,0,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.29,95.28,Yes
C01341,Male,0,Yes,No,8,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.25,952.26,No
C01342,Female,0,No,No,18,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,43.79,794.26,No
C01343,Female,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),67.15,4145.1,No
C01344,Male,1,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,115.55,4456.87,No
C01345,Male,0,No,Yes,40,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,51.32,2115.93,No
C01346,Male,0,No,No,16,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,77.5,1391.76,No
C01347,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),27.02,356.42,Yes
C01348,Male,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,78.6,1135.72,No
C01349,Male,0,No,No,72,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,26.96,1965.13,No
C01350,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,113.92,127.67,No
C01351,Male,0,Yes,No,60,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,89.57,5517.08,No
C01352,Male,0,Yes,Yes,25,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),96.82,2427.28,No
C01353,Male,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),88.41,1626.86,Yes
C01354,Male,0,Yes,Yes,38,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,76.97,2928.39,No
C01355,Female,0,No,No,20,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,62.99,1368.43,No
C01356,Female,0,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),103.84,6470.82,No
C01357,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,113.68,7960.84,No
C01358,Female,1,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),67.9,1167.49,No
C01359,Female,0,No,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,111.15,1102.06,No
C01360,Male,0,No,Yes,26,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,76.33,2036.6,No
C01361,Female,1,Yes,No,72,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.84,5239.7,Yes
C01362,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,63.45,483.67,No
C01363,Male,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,38.93,1163.08,No
C01364,Male,1,No,Yes,29,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.37,545.92,No
C01365,Male,0,Yes,Yes,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.15,1691.58,No
C01366,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),68.97,308.7,No
C01367,Male,0,No,Yes,37,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.0,2182.73,No
C01368,Male,1,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,62.85,4525.31,No
C01369,Male,1,No,Yes,5,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,116.06,625.37,No
C01370,Male,1,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,53.03,474.84,No
C01371,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),63.22,4661.39,No
C01372,Female,0,Yes,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,31.35,158.12,No
C01373,Female,0,No,Yes,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,22.8,1330.59,Yes
C01374,Female,0,No,No,20,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,95.54,2015.51,No
C01375,Male,1,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),75.07,626.02,Yes
C01376,Female,0,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),94.07,5892.07,No
C01377,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),32.99,585.17,No
C01378,Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),75.18,1622.96,No
C01379,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),43.36,635.5,No
C01380,Female,0,No,Yes,26,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),40.81,1113.18,No
C01381,Female,0,No,Yes,5,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,19.15,130.15,No
C01382,Female,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,31.03,473.51,No
C01383,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,48.93,3595.46,No
C01384,Male,1,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.69,287.19,No
C01385,Male,0,No,Yes,32,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,116.59,3743.64,No
C01386,Male,0,Yes,No,11,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,48.86,613.3,No
C01387,Male,1,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.03,1403.41,Yes
C01388,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,37.91,156.91,No
C01389,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,76.77,5605.53,Yes
C01390,Female,0,Yes,Yes,18,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,24.4,443.22,No
C01391,Male,0,No,No,8,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,104.24,987.35,No
C01392,Male,0,No,Yes,2,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,114.15,353.07,No
C01393,Female,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),42.67,294.73,No
C01394,Female,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),63.01,1409.3,No
C01395,Female,0,Yes,No,12,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.21,267.02,No
C01396,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,82.07,4302.37,No
C01397,Male,0,Yes,No,16,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,59.39,1023.18,No
C01398,Female,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,45.01,425.13,Yes
C01399,Female,0,No,No,28,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),38.68,1138.92,Yes
C01400,Female,0,Yes,Yes,36,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.4,3138.35,No
C01401,Male,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),59.62,399.88,No
C01402,Female,0,Yes,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.97,185.41,No
C01403,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,86.91,146.58,No
C01404,Female,1,No,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.51,3008.28,Yes
C01405,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,103.87,3427.42,Yes
C01406,Female,0,No,No,19,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.75,576.6,No
C01407,Female,0,Yes,No,55,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),96.57,5418.1,No
C01408,Female,0,No,No,49,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,85.35,4251.7,Yes
C01409,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,29.5,790.01,No
C01410,Male,1,No,No,60,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,87.48,5390.47,No
C01411,Male,0,Yes,Yes,6,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,62.15,423.56,No
